	anger	contempt	disgust	fear	happiness	neutral	sadness	surprise
brh2003001058/PP	0.005745201	0.000358522782	0.000114360191	1.21978553e-06	4.27385e-05	0.9917611	0.001965567	1.13241431e-05
brh2003000524/PP	0.004823703	0.00115534815	0.000314772682	5.310082e-07	0.000165172038	0.957514644	0.03602027	5.57840667e-06
2004663319	0.00100806332	0.0005559987	0.000278232619	7.12271367e-06	0.000192364721	0.993882537	0.00369315618	0.00038252864
2004663318	0.000468783983	0.00368068065	0.000104311956	4.17928777e-06	0.0004944456	0.9929341	0.00202379446	0.000289691059
99403064	0.000289808726	0.00589146744	0.0004505466	3.4392308e-06	0.07421397	0.891757	0.02732487	6.888289e-05
2004663313	0.00157319813	0.023340147	0.0009968996	0.0009947674	0.09419294	0.8496251	0.0266646165	0.002612344
2004663315	0.00421085	0.0216189623	0.006971565	0.000249666569	0.009129894	0.9471297	0.00600772724	0.004681621
2011647981	3.536771e-05	0.000422691985	4.13719562e-07	3.07974668e-09	7.092645e-06	0.9994039	0.000130515487	2.829426e-08
2004663317	0.000111706911	0.0003018193	8.39688e-06	5.78677e-06	0.0005196839	0.997937739	0.0008896786	0.000225215146
2004663316	0.0009569701	0.0176702049	0.000175982088	1.17599859e-06	0.000338898128	0.980077565	0.0007154181	6.378866e-05
2004666793	0.0244197454	0.00108928245	4.92076579e-05	1.74938862e-07	6.178436e-07	0.973662555	0.000773494656	4.932989e-06
brh2003002911/PP	0.00593547849	0.0005710051	8.018265e-05	1.647407e-05	3.01111231e-06	0.9774953	0.0158611853	3.73705625e-05
2004666796	7.210323e-06	9.30943e-06	4.11041476e-08	3.087089e-05	7.183655e-05	0.999183536	0.000260001252	0.000437216047
2004666797	9.55401447e-06	3.126564e-05	8.365032e-08	3.28915251e-09	2.16968066e-09	0.9997223	0.0002360848	6.906241e-07
2004666794	0.0038073163	0.000211144012	5.7092725e-06	4.240522e-06	2.56084945e-07	0.994738758	0.00120958127	2.30010846e-05
2004666795	0.0252277888	0.000204408221	2.2697408e-05	8.233265e-05	2.65985773e-06	0.9711229	0.00249709864	0.000840084569
2004666798	0.000137417766	8.36990439e-05	1.96033961e-05	7.32796525e-06	0.00311374525	0.9909194	0.005070203	0.000648613437
brh2003004207/PP	0.0314092971	0.00298062782	0.00134348706	1.786758e-05	1.22519341e-05	0.8932769	0.07085157	0.000108015185
cwp2003002922/PP	0.0105861435	0.00415306445	0.000131061825	0.000402358972	0.0006696272	0.9773502	0.00319683156	0.00351072452
thc1995006550/PP	0.00132668519	0.00355162658	0.0031407536	6.45061436e-06	0.7701708	0.2168564	7.78188e-05	0.00486944662
brh2003003384/PP	0.00238335878	0.001214923	0.000456947659	5.764497e-07	0.00123436365	0.988126338	0.006564092	1.93740725e-05
97508809	1.73933277e-05	0.0026256782	2.310979e-06	1.68266922e-07	0.004988101	0.991995752	0.000344429136	2.61767491e-05
97508803	0.00154201244	0.000136048577	4.108846e-05	7.175152e-05	1.27521089e-05	0.989114046	0.008894902	0.000187405181
94509789	0.000570729	0.00028442865	0.000139446289	1.72545879e-05	0.000143164085	0.976062536	0.0227485653	3.386658e-05
hec2009008412	3.74950969e-06	0.0001989055	0.000224313859	5.23862269e-08	0.998145461	0.00141236058	1.39472763e-06	1.37635125e-05
2008677631	6.003164e-07	0.00213410216	1.779875e-06	2.98486125e-09	0.5638091	0.4340369	1.62840988e-05	1.22042945e-06
cwp2003004248/PP	0.0070570237	0.00190143462	5.44566246e-05	7.0581973e-06	0.000101077836	0.988746166	0.00210245349	3.030852e-05
2002705503	0.000427848223	0.00216737459	3.55221127e-05	4.73725277e-06	0.0022573825	0.9943668	0.000603738	0.000136588453
hec2009003626	0.000115671588	0.00441709626	1.81155065e-05	1.797362e-07	0.02331811	0.9719397	0.000183607568	7.56337158e-06
thc1995000890/PP	0.115431324	0.003796969	0.000828984368	0.00337188086	5.4460852e-05	0.8578606	0.00490427064	0.0137514947
agc1996000439/PP	0.00209496613	0.00124189176	5.18927045e-05	6.23663027e-06	3.06218644e-05	0.9914193	0.004984855	0.000170199943
ggb2004000913	0.004825509	0.00198251265	0.00160729082	0.0005489474	0.0325226635	0.9278042	0.0298057068	0.0009031816
cwp2003002862/PP	0.007993367	0.0008259921	0.0009977439	0.000347791967	0.0005015259	0.9644848	0.0238116346	0.00103711558
ggb2004000916	0.0004535527	0.00132322649	0.000160092619	3.26257541e-05	0.00367952581	0.993024	0.00108538812	0.000241592759
cwp2003003574/PP	0.00217167521	0.000262216839	4.818894e-05	7.432364e-06	7.221968e-05	0.9952715	0.00212483061	4.192697e-05
prk2000002455	0.00316997827	0.019456787	0.00103724457	3.409629e-05	0.024212217	0.9432883	0.008450277	0.000351066526
2006677559	0.0011604114	0.0003081765	1.827738e-05	5.1212146e-07	3.895675e-06	0.9974503	0.00105544063	2.98837631e-06
cwp2003002370/PP	0.00615094742	0.00670739869	0.0008794988	0.00033952223	0.00138915132	0.9685219	0.0136007266	0.00241084374
2006677557	0.000790494	0.00375587423	5.95500933e-05	3.63959748e-06	0.00142679864	0.9918701	0.00203998969	5.355863e-05
cwp2003003949/PP	0.06223996	0.0372655466	0.008504561	0.000389956724	7.455536e-06	0.7749513	0.116293967	0.0003473027
brh2003001338/PP	0.012898826	0.00139601494	0.00308187329	7.35141066e-06	0.000120369892	0.9755925	0.00663761934	0.000265479932
2004677544	2.14159377e-06	0.000337677542	1.75097341e-07	3.30481e-09	1.8674833e-05	0.9995829	5.8171292e-05	2.80815243e-07
2004677546	0.000104884486	0.000171708234	6.21474237e-06	8.299764e-06	4.910261e-05	0.9977272	0.00171630061	0.000216245069
hec2009004927	0.0007276964	0.00181817182	9.19031154e-05	2.4689054e-05	0.014303402	0.981865764	0.0006529614	0.000515401247
hec2009004921	0.02833945	0.008584301	0.004320428	5.767565e-05	0.0118011637	0.9420668	0.00331206876	0.00151811051
cwp2003003576/PP	0.0251598824	0.003399935	0.0114011634	0.0004020986	0.0009157113	0.916880131	0.040004123	0.00183693168
brh2003000693/PP	0.0070641716	0.0287445057	0.0150113786	6.49952335e-06	0.033426065	0.9075335	0.007913888	0.000299974985
brh2003003204/PP	0.002324768	0.00491181854	0.0007365076	3.71378519e-07	0.000336054858	0.9911356	0.0005071892	4.769773e-05
96504009	0.00146555493	0.00152015046	0.000280259323	0.000403435639	0.0009872393	0.98663	0.00684223976	0.00187110843
brh2003000705/PP	0.0619410872	0.000395704119	0.000207500983	2.13261433e-06	3.965535e-07	0.924565554	0.0128794964	8.104816e-06
91732272	0.00315865129	0.0007966984	0.000220583315	1.92618245e-05	0.000272155536	0.9299814	0.06551338	3.78371769e-05
brh2003003961/PP	0.1984848	0.00543958042	0.006260262	0.0003703549	8.582699e-06	0.7662688	0.0211705789	0.00199703174
brh2003000845/PP	0.035642758	0.00380316656	0.00330998539	0.0004003076	0.0006770544	0.94094193	0.0124649787	0.00275983685
97510017	0.00110765779	0.008787873	0.000944127	0.00156311342	0.03520316	0.92696327	0.015096656	0.0103341164
cwp2003002881/PP	0.00111577206	0.00470392825	0.000581541855	6.836894e-05	0.00460466556	0.9730987	0.0154266469	0.0004004093
brh2003000480/PP	0.0153661389	0.000754023	0.00153276534	0.000142194345	0.00589693757	0.964671	0.005771525	0.005865411
hec2009005638	0.000315846	0.0004792627	1.76739759e-05	1.26284676e-05	5.532691e-06	0.9935523	0.00557039538	4.631688e-05
2001696429	0.000123864345	0.008517206	0.00010906416	3.569229e-07	0.442367315	0.548591137	0.000187198573	0.000103867082
99471533	0.0242714025	0.004469896	0.000883601955	7.505883e-05	0.00174554717	0.9591615	0.009218186	0.000174757835
99471531	4.31156623e-05	0.000162647921	2.03969139e-05	1.48445761e-05	0.004841318	0.9926808	0.000625750865	0.00161111623
hec2009005632	0.000133454771	0.00631782971	6.83375038e-05	4.73265658e-07	0.00621588435	0.9867554	0.000484182878	2.44932744e-05
hec2009005633	0.0009915666	0.000103708517	1.47433193e-05	1.10896565e-06	7.990753e-06	0.9985601	0.0003114092	9.395084e-06
hec2009005630	4.759039e-05	0.000221550392	2.51073288e-05	0.000346894929	7.16473824e-06	0.99256736	0.00290830759	0.00387599622
hec2009005631	0.000147135332	0.00514534442	0.0004943161	1.29167233e-07	0.6155054	0.378427655	0.000275266415	4.77039066e-06
hec2009005636	8.820601e-05	7.683255e-06	3.93922073e-06	7.487789e-05	0.00193454372	0.9941881	0.00303207338	0.000670582056
hec2009005637	1.23892059e-05	0.000761112955	1.51527206e-06	3.98433485e-07	0.04514234	0.953992	3.12597767e-05	5.89524752e-05
cwp2003002220/PP	0.007991425	0.00189646881	0.0005311091	0.000292661425	0.000457394315	0.9853639	0.000986645	0.002480378
brh2003004857/PP	0.0114029953	0.00382685731	0.00216378551	0.0005847636	0.0107697006	0.9607186	0.00614523329	0.00438808231
2014645305	0.002785262	0.00102489663	0.000217796449	3.544521e-05	0.000101118363	0.98899734	0.006593573	0.000244569848
2014645309	2.37457352e-05	4.326699e-05	2.01158286e-06	2.453859e-06	2.14768024e-05	0.999317348	0.0005662792	2.34202143e-05
cwp2003002222/PP	0.000930312148	0.00107166951	8.063979e-05	0.000126542043	3.10411742e-05	0.9748422	0.0226393156	0.00027831248
93512663	0.0001337786	0.0231033433	0.00118452858	6.727465e-05	0.297414839	0.6178676	0.0595438331	0.000684793864
brh2003000921/PP	0.0471295938	0.01012873	0.0202335268	0.000724044046	0.0016536084	0.8712089	0.0467603281	0.00216123555
brh2003000526/PP	0.03830583	0.00613245228	0.00379477721	4.49145664e-05	0.000123740669	0.9380599	0.0132247154	0.00031365786
2015648673	5.50079358e-06	1.56397855e-05	5.017307e-06	1.14858847e-06	0.996120751	0.00382283679	9.524009e-06	1.9552399e-05
93510296	0.003326665	0.000901526248	0.0004413485	0.00144100864	0.00198273081	0.9687414	0.01935995	0.00380533864
2015648671	7.48769139e-07	7.57760563e-06	3.00512625e-07	5.484403e-08	0.999619	0.000370637776	9.993872e-07	6.66469759e-07
2015648670	5.960726e-05	6.91454625e-06	6.161678e-06	6.45932e-05	0.9992492	0.0005144412	5.500398e-05	4.4055123e-05
2015648677	2.23569641e-05	0.000144455451	6.59096e-05	1.20427476e-05	0.967649639	0.03189526	8.266711e-05	0.0001276428
2015648676	0.0006486391	0.007454624	0.000112584217	5.020846e-05	0.140482143	0.8500395	0.0007182013	0.0004941085
2015648675	4.02429259e-06	1.996084e-05	3.81336622e-06	3.96676718e-08	0.998682	0.00128396845	2.78557945e-06	3.39994267e-06
2015648674	3.595295e-05	1.54198769e-05	0.000190548948	8.016715e-09	0.994610965	0.005097062	4.969572e-05	3.72020935e-07
2015648679	2.32663027e-08	1.484377e-10	2.67915978e-09	6.18127549e-09	0.9999999	2.354351e-09	1.00598029e-07	4.31002745e-09
2006681380	0.0002495872	4.911112e-05	1.05897316e-05	0.000932529452	0.000248453929	0.9903289	0.00219550356	0.00598531356
2006681381	0.0107163722	0.00517469645	0.00267061638	0.00013940323	5.695413e-05	0.9366359	0.0439194441	0.0006865935
2006681382	0.0216994286	0.000135239054	8.639613e-05	6.6403436e-07	8.986634e-06	0.9777407	0.000293841673	3.47349778e-05
2004675054	8.23634546e-05	0.000803504954	4.83785443e-05	0.0008869375	0.000790203339	0.951614559	0.033067137	0.0127069317
91796082	0.00255102571	0.0212675016	0.000554821047	0.000140723176	0.0253892075	0.9097772	0.04010853	0.000210992788
2004675053	0.000385107327	6.90238157e-05	0.0001892836	1.90687118e-07	9.42299957e-05	0.9825413	0.016716443	4.42345754e-06
hec2009005034	9.30604347e-06	0.0006034867	1.57434843e-05	3.36660923e-06	2.30941769e-05	0.996433854	0.00249735476	0.0004137775
brh2003001052/PP	0.228581771	0.0009962474	0.00331726368	2.05731521e-05	1.01497171e-05	0.7644583	0.00237894454	0.000236743712
hec2009005035	0.008186303	0.00313510769	0.00105951913	0.0001567932	3.74778e-05	0.9815473	0.00315619726	0.00272131036
2010649312	0.0049319244	0.0167538933	0.000758204143	5.346114e-07	0.0229384564	0.953487158	0.00110553554	2.4289131e-05
2010649313	0.0168560259	0.008269625	0.005293266	0.000185232289	0.009219259	0.9379376	0.0211825371	0.00105642132
2010649310	0.006134243	0.0009496259	0.000293417164	1.48758345e-05	3.031741e-06	0.9663211	0.0261603314	0.000123392121
2010649311	0.0005521567	0.0119704511	4.44090947e-05	7.437957e-06	0.006321908	0.9780793	0.00296818861	5.6128185e-05
2010649316	0.0006012065	0.000259486726	3.98126358e-05	7.22441246e-06	0.00131680246	0.9945489	0.003138941	8.762945e-05
2010649317	0.102790222	0.00165713858	8.814062e-05	0.000296802173	4.03130571e-07	0.891160965	0.003105565	0.00090076105
2010649314	0.000186875826	0.004786246	9.03924156e-05	0.000133539361	4.45130354e-06	0.5875433	0.40716064	9.457157e-05
2010649315	0.00278858258	0.0018656638	2.09984573e-05	4.665262e-06	2.52267128e-05	0.9943363	0.000898501137	6.005946e-05
2010649318	0.00468758354	0.0006160463	1.56997448e-05	1.08902441e-07	5.140992e-07	0.9935802	0.00109860057	1.22723407e-06
2010649319	0.0532437526	0.00107013783	4.9247792e-05	1.33495259e-05	1.63695927e-06	0.9440093	0.00157134992	4.119841e-05
hec2009007908	0.000287511415	0.0004842319	2.25746389e-05	1.615895e-06	0.0007368713	0.9968277	0.0015188409	0.000120661585
hec2009007909	0.00242324942	0.00186087971	0.0005968981	2.98020987e-05	0.07681198	0.916061163	0.00126319949	0.00095286034
hec2009007904	1.49879361e-05	0.008882257	1.57218183e-05	2.98350358e-08	0.490809351	0.500232041	3.970766e-05	5.933904e-06
hec2009007905	0.154985145	0.00111385738	0.00269405614	0.000249310018	5.24000234e-06	0.836112857	0.0012413162	0.00359819643
hec2009007902	0.00136691961	0.00131646323	2.82074816e-05	0.001122683	6.166803e-06	0.9813957	0.00767220464	0.0070916377
hec2009007903	6.537666e-05	0.00167658424	2.7423659e-05	2.77554165e-07	0.06485593	0.932999134	0.00031945057	5.58147658e-05
hec2009007900	0.0001720999	0.00126003777	4.53458733e-06	7.89165853e-08	0.000258058048	0.9974239	0.000878347142	2.98442956e-06
hec2009007901	0.0129787987	0.008785723	0.001202347	4.48946521e-05	0.017386511	0.9576193	0.00147318013	0.00050922326
hec2009002365	0.00606851047	0.000259949	0.000103934639	4.9671693e-05	9.106165e-06	0.9672275	0.02552873	0.000752586348
hec2009002364	0.00224813144	0.00278945244	5.46664669e-05	5.734758e-05	0.00122227857	0.99181056	0.00130964385	0.0005078953
hec2009002367	3.75785166e-05	0.00140397227	5.243455e-06	4.235751e-08	0.0098900795	0.9885733	8.521611e-05	4.530956e-06
hec2009002361	0.000510505459	0.00260824361	2.69747961e-05	3.35018331e-06	0.00203696662	0.990823567	0.003974359	1.605408e-05
hec2009002360	0.00609714957	0.006069685	0.000108445041	1.23491172e-05	0.00139746466	0.9842596	0.00197350956	8.181631e-05
hec2009002363	0.0003472176	0.000207217265	1.17092322e-05	1.94850836e-05	0.0001570906	0.9973895	0.00177583506	9.192002e-05
hec2009002362	0.00382001884	0.01152643	0.000423357036	5.845506e-05	0.00315690157	0.960978448	0.0198441055	0.000192307227
99401140	0.0203452036	0.00116910192	0.00436995458	0.001507988	0.00193411158	0.8950409	0.00425849	0.07137423
hec2009002368	0.0007440883	0.0129615413	0.000155834088	9.00964e-07	0.353039742	0.6328498	0.000218699191	2.93950143e-05
brh2003000520/PP	0.00309931161	4.724583e-05	6.17840051e-05	6.65217476e-06	1.590328e-06	0.99422586	0.00252797338	2.95849222e-05
cwp2003000294/PP	0.000192198844	5.986599e-05	4.305647e-06	3.44778273e-05	3.63738473e-05	0.9977881	0.00183460838	5.00981077e-05
ggb2004002603	0.02603726	0.005917181	0.00531052426	0.0008094745	0.0006473252	0.770138741	0.189294815	0.00184469111
ggb2004002602	0.007243826	0.003166154	0.000177901369	0.000247231976	0.000938614539	0.980631053	0.00683639525	0.000758844253
2015652108	6.51990861e-09	8.268555e-07	5.13263068e-08	8.80084e-11	0.9990662	0.0009328929	9.475272e-09	2.58158721e-08
2015652109	5.94706435e-05	7.84248471e-07	3.244588e-05	4.50112566e-05	0.9994493	0.00025247017	1.59629217e-05	0.000144521735
ggb2004002606	4.999597e-05	0.00387426256	3.69959453e-05	8.358073e-08	0.5521825	0.443785459	6.586553e-05	4.883416e-06
ggb2004002605	0.0005186465	8.266799e-06	3.80599818e-06	2.68917738e-05	2.58587061e-05	0.997246861	0.002136315	3.33702774e-05
ggb2004002604	0.00191505684	0.00054166565	0.000150456151	8.112766e-06	0.000653972	0.9906626	0.00601283927	5.53264e-05
2015652102	1.48319225e-06	1.04147614e-06	3.375136e-06	4.537077e-09	0.9999775	1.583628e-05	2.07071608e-07	5.52586e-07
ggb2004002609	0.00153402379	0.000472344749	2.411276e-05	1.07863407e-05	0.00461742934	0.992675245	0.000517748063	0.0001483011
ggb2004002608	4.78231923e-05	2.861913e-05	1.10810413e-06	4.40448366e-06	6.238046e-05	0.9988811	0.000371945673	0.0006026
2015652106	3.415576e-08	2.8102729e-08	6.268561e-08	3.58270147e-09	0.999991	8.799991e-06	3.76001559e-08	3.28117054e-08
brh2003000486/PP	0.00223474274	0.00228459854	0.000856791448	0.000126919767	0.000180732721	0.976250052	0.0148473149	0.0032188273
99615024	6.99448447e-06	0.00420146435	6.98854055e-05	6.584209e-06	0.5564545	0.424132437	0.0150411306	8.70041549e-05
99615026	0.002053793	0.00433875062	8.426865e-05	1.33398753e-05	0.00204444025	0.990021765	0.00115208887	0.000291526027
99615027	4.06913568e-06	0.00656118663	3.19666979e-05	4.203053e-07	0.607080936	0.385280669	0.0009906987	5.005316e-05
99615020	2.0177747e-06	0.008881246	3.311335e-05	3.141906e-07	0.686849356	0.303383976	0.0008080249	4.194087e-05
99615021	9.185253e-05	0.000364823936	0.000380739948	0.0002765753	2.98989162e-05	0.8781833	0.117717214	0.00295556872
99615023	3.038614e-05	0.00763198966	8.459294e-06	4.68883854e-07	0.0131121054	0.978497	0.000706989958	1.25604647e-05
99615028	0.000415977847	0.00257325335	0.0002408864	4.263486e-05	0.00190674711	0.9869502	0.00698999967	0.0008803027
99472370	0.0007617506	0.00202355837	0.000352842966	0.00522222323	8.035426e-05	0.9456496	0.0117086489	0.034201
brh2003002219/PP	0.030281188	0.0213228967	0.00642457651	3.849384e-05	0.0008218941	0.9163057	0.024381768	0.000423451827
cwp2003003652/PP	0.08614945	0.0236010756	0.0004340699	6.953157e-05	3.469588e-05	0.8864426	0.0025752408	0.000693329552
hec2009003103	0.0567595363	0.00047040722	0.000225509357	0.000172400178	9.170816e-06	0.9396964	0.00214526127	0.0005213572
cwp2003001775/PP	0.0551312976	0.00361467968	0.00646815868	0.014673111	0.00146739429	0.596102059	0.00309741567	0.319445848
hec2009003106	0.157721877	0.00652225129	0.005577889	0.00163634529	0.0004138635	0.815472	0.008616707	0.00403905474
hec2009003107	0.0278321225	0.0005815119	0.000189793325	5.51946723e-05	1.585815e-05	0.96778816	0.0034303756	0.000106956344
hec2009003104	0.168227226	0.004326677	0.009934076	0.000330424169	0.004050718	0.8069102	0.00446102861	0.001759618
hec2009003108	0.003435411	0.000149477128	4.497329e-05	5.13513151e-05	6.77529752e-05	0.992462635	0.00360449846	0.00018389507
hec2009003109	0.008260307	7.012831e-05	0.0001911171	0.000152737877	4.50609623e-05	0.981985033	0.008784804	0.000510802667
2015645506	6.74911862e-05	0.005819486	1.22336151e-05	4.89848844e-07	0.200112775	0.7931214	0.0008492513	1.68630959e-05
2015645507	4.10535067e-05	0.000155502144	1.56615522e-06	0.000103360784	0.0301380958	0.968363166	0.00105096318	0.0001463094
2015645501	0.146244466	0.0115660261	0.0006184354	1.848518e-05	0.000466994039	0.837585747	0.00334071857	0.000159102041
cwp2003002743/PP	0.00341458316	0.003572267	0.000261831	6.717412e-06	2.14558622e-05	0.985960364	0.00648839725	0.000274410675
cwp2003003997/PP	0.000149688349	6.234097e-05	1.32282912e-06	2.500862e-08	2.34930766e-07	0.9989593	0.0008267951	2.7055637e-07
ggb2004000761	8.85293339e-05	0.0005750277	1.36261383e-06	1.01476826e-06	9.462119e-05	0.998806357	0.0004186764	1.44155392e-05
ggb2004000767	0.00147619378	0.0007130446	2.330141e-05	1.04798659e-07	1.87367132e-05	0.997180462	0.00058637344	1.76362187e-06
2015645508	1.981439e-05	4.2224e-05	4.73186361e-07	2.83537483e-05	6.44199963e-06	0.9982177	5.35467334e-05	0.00163146271
cwp2003003331/PP	0.0323917866	0.01893034	0.0003140238	6.95800463e-06	9.480387e-05	0.936348	0.0118861161	2.79585165e-05
brh2003004011/PP	0.00418260135	0.009189573	0.0005785494	5.770401e-06	0.00185920682	0.9755047	0.00860517	7.44395147e-05
